image,text,confidence,bbox,price_cny,price_usd,shipping_price,bid_times
微信图片_20251122072053_9_1274.jpg,需支付担保金 50 CHP,0.7768,"[[np.int32(554), np.int32(928)], [np.int32(730), np.int32(928)], [np.int32(730), np.int32(954)], [np.int32(554), np.int32(954)]]",,,,
微信图片_20251122072053_9_1274.jpg,好评数满 40 免担保金,0.5513,"[[np.int32(552), np.int32(952)], [np.int32(728), np.int32(952)], [np.int32(728), np.int32(976)], [np.int32(552), np.int32(976)]]",,,,
微信图片_20251122072053_9_1274.jpg,商品己售出,0.9526,"[[np.float64(906.2891314594269), np.float64(769.0854389836506)], [np.float64(991.0), np.float64(793.0)], [np.float64(983.7108685405731), np.float64(815.9145610163494)], [np.float64(899.0), np.float64(793.0)]]",,,,
微信图片_20251122072055_10_1274.jpg,11月4日周二,0.6567,"[[np.int32(76), np.int32(4)], [np.int32(172), np.int32(4)], [np.int32(172), np.int32(28)], [np.int32(76), np.int32(28)]]",,,,
微信图片_20251122072055_10_1274.jpg,799,0.9599,"[[np.int32(1455), np.int32(5)], [np.int32(1495), np.int32(5)], [np.int32(1495), np.int32(25)], [np.int32(1455), np.int32(25)]]",,,,
微信图片_20251122072055_10_1274.jpg,商品,0.9947,"[[np.int32(754), np.int32(144)], [np.int32(802), np.int32(144)], [np.int32(802), np.int32(172)], [np.int32(754), np.int32(172)]]",,,,
微信图片_20251122072055_10_1274.jpg,"""筘",0.081,"[[np.int32(819), np.int32(251)], [np.int32(839), np.int32(251)], [np.int32(839), np.int32(273)], [np.int32(819), np.int32(273)]]",,,,
微信图片_20251122072055_10_1274.jpg,卅,0.0316,"[[np.int32(790), np.int32(418)], [np.int32(820), np.int32(418)], [np.int32(820), np.int32(442)], [np.int32(790), np.int32(442)]]",,,,
微信图片_20251122072055_10_1274.jpg,结束时间:2025-11-0221.41.00,0.5729,"[[np.int32(552), np.int32(590)], [np.int32(806), np.int32(590)], [np.int32(806), np.int32(614)], [np.int32(552), np.int32(614)]]",,,,
微信图片_20251122072055_10_1274.jpg,2019-20 Panini One and One Ja,0.6638,"[[np.int32(554), np.int32(626)], [np.int32(916), np.int32(626)], [np.int32(916), np.int32(654)], [np.int32(554), np.int32(654)]]",,,,
微信图片_20251122072055_10_1274.jpg,Morant RC,0.9766,"[[np.int32(556), np.int32(658)], [np.int32(678), np.int32(658)], [np.int32(678), np.int32(684)], [np.int32(556), np.int32(684)]]",,,,
微信图片_20251122072055_10_1274.jpg,(EC],0.7397,"[[np.int32(694), np.int32(656)], [np.int32(754), np.int32(656)], [np.int32(754), np.int32(686)], [np.int32(694), np.int32(686)]]",,,,
微信图片_20251122072055_10_1274.jpg,OAO 贾莫兰特 灰熊,0.733,"[[np.int32(767), np.int32(653)], [np.int32(995), np.int32(653)], [np.int32(995), np.int32(689)], [np.int32(767), np.int32(689)]]",,,,
微信图片_20251122072055_10_1274.jpg,新秀 RPA RJA 签字 卡签  球衣物料 61/99,0.4469,"[[np.int32(553), np.int32(681)], [np.int32(1001), np.int32(681)], [np.int32(1001), np.int32(720)], [np.int32(553), np.int32(720)]]",,,,
微信图片_20251122072055_10_1274.jpg,编 BGS9/10 环球16,0.6302,"[[np.int32(554), np.int32(716)], [np.int32(770), np.int32(716)], [np.int32(770), np.int32(748)], [np.int32(554), np.int32(748)]]",,,,
微信图片_20251122072055_10_1274.jpg,"半4,088.00",0.9106,"[[np.int32(551), np.int32(757)], [np.int32(711), np.int32(757)], [np.int32(711), np.int32(795)], [np.int32(551), np.int32(795)]]",4088.0,,,
微信图片_20251122072055_10_1274.jpg,~ $573.55,0.7724,"[[np.int32(554), np.int32(792)], [np.int32(646), np.int32(792)], [np.int32(646), np.int32(816)], [np.int32(554), np.int32(816)]]",,573.55,,
微信图片_20251122072055_10_1274.jpg,C17次竞价,0.0415,"[[np.int32(554), np.int32(820)], [np.int32(652), np.int32(820)], [np.int32(652), np.int32(844)], [np.int32(554), np.int32(844)]]",,,,17.0
微信图片_20251122072055_10_1274.jpg,运费: `23.000,0.1844,"[[np.int32(565), np.int32(863)], [np.int32(691), np.int32(863)], [np.int32(691), np.int32(883)], [np.int32(565), np.int32(883)]]",,,23.0,
微信图片_20251122072055_10_1274.jpg,需支付担保金 20 CHP,0.8525,"[[np.int32(554), np.int32(928)], [np.int32(730), np.int32(928)], [np.int32(730), np.int32(954)], [np.int32(554), np.int32(954)]]",,,,
微信图片_20251122072055_10_1274.jpg,好评数满 20 免担保金,0.6985,"[[np.int32(552), np.int32(952)], [np.int32(728), np.int32(952)], [np.int32(728), np.int32(976)], [np.int32(552), np.int32(976)]]",,,,
微信图片_20251122072055_10_1274.jpg,商品己售,0.9101,"[[np.float64(904.4505577442053), np.float64(771.0769521047183)], [np.float64(972.9949173996615), np.float64(787.8575059000242)], [np.float64(966.5494422557947), np.float64(809.9230478952817)], [np.float64(899.0050826003385), np.float64(793.1424940999758)]]",,,,
微信图片_20251122072057_11_1274.jpg,11月4日周二,0.5147,"[[np.int32(76), np.int32(4)], [np.int32(172), np.int32(4)], [np.int32(172), np.int32(28)], [np.int32(76), np.int32(28)]]",,,,
微信图片_20251122072057_11_1274.jpg,799,0.9301,"[[np.int32(1455), np.int32(5)], [np.int32(1495), np.int32(5)], [np.int32(1495), np.int32(25)], [np.int32(1455), np.int32(25)]]",,,,
微信图片_20251122072057_11_1274.jpg,商品,0.997,"[[np.int32(752), np.int32(142)], [np.int32(802), np.int32(142)], [np.int32(802), np.int32(172)], [np.int32(752), np.int32(172)]]",,,,
微信图片_20251122072057_11_1274.jpg,6,0.3511,"[[np.int32(918), np.int32(142)], [np.int32(960), np.int32(142)], [np.int32(960), np.int32(168)], [np.int32(918), np.int32(168)]]",,,,
微信图片_20251122072057_11_1274.jpg,OMC,0.079,"[[np.int32(762), np.int32(240)], [np.int32(792), np.int32(240)], [np.int32(792), np.int32(246)], [np.int32(762), np.int32(246)]]",,,,
微信图片_20251122072057_11_1274.jpg,N,0.0061,"[[np.int32(774), np.int32(407)], [np.int32(821), np.int32(407)], [np.int32(821), np.int32(436)], [np.int32(774), np.int32(436)]]",,,,
微信图片_20251122072057_11_1274.jpg,胤@M,0.0027,"[[np.int32(700), np.int32(496)], [np.int32(850), np.int32(496)], [np.int32(850), np.int32(550)], [np.int32(700), np.int32(550)]]",,,,
微信图片_20251122072057_11_1274.jpg,结束时间:2025-11-0221.08:00,0.6491,"[[np.int32(552), np.int32(590)], [np.int32(808), np.int32(590)], [np.int32(808), np.int32(614)], [np.int32(552), np.int32(614)]]",,,,
微信图片_20251122072057_11_1274.jpg,(南北ONE 免手续费1 2019-20 One,0.438,"[[np.int32(566), np.int32(624)], [np.int32(954), np.int32(624)], [np.int32(954), np.int32(656)], [np.int32(566), np.int32(656)]]",,,,
微信图片_20251122072057_11_1274.jpg,and One Ja Morant RC 贾莫兰特  49/49,0.7132,"[[np.int32(552), np.int32(654)], [np.int32(994), np.int32(654)], [np.int32(994), np.int32(686)], [np.int32(552), np.int32(686)]]",,,,
微信图片_20251122072057_11_1274.jpg,编尾编 新秀 双窗球衣 三色Patch RPA,0.2411,"[[np.int32(553), np.int32(681)], [np.int32(969), np.int32(681)], [np.int32(969), np.int32(720)], [np.int32(553), np.int32(720)]]",,,,
微信图片_20251122072057_11_1274.jpg,PSA8/10分签字10  签字卡签 ZJ,0.6309,"[[np.int32(554), np.int32(716)], [np.int32(888), np.int32(716)], [np.int32(888), np.int32(748)], [np.int32(554), np.int32(748)]]",,,,
微信图片_20251122072057_11_1274.jpg,"半6,050.20",0.8831,"[[np.int32(551), np.int32(757)], [np.int32(711), np.int32(757)], [np.int32(711), np.int32(795)], [np.int32(551), np.int32(795)]]",6050.2,,,
微信图片_20251122072057_11_1274.jpg,$848.84,0.7527,"[[np.int32(568), np.int32(792)], [np.int32(646), np.int32(792)], [np.int32(646), np.int32(816)], [np.int32(568), np.int32(816)]]",,848.84,,
微信图片_20251122072057_11_1274.jpg,《38  次竞价,0.0583,"[[np.int32(554), np.int32(820)], [np.int32(654), np.int32(820)], [np.int32(654), np.int32(844)], [np.int32(554), np.int32(844)]]",,,,38.0
微信图片_20251122072057_11_1274.jpg,运费: +18.000,0.2807,"[[np.int32(565), np.int32(863)], [np.int32(689), np.int32(863)], [np.int32(689), np.int32(883)], [np.int32(565), np.int32(883)]]",,,18.0,
微信图片_20251122072057_11_1274.jpg,竞价记录 (38),0.6791,"[[np.int32(554), np.int32(918)], [np.int32(674), np.int32(918)], [np.int32(674), np.int32(946)], [np.int32(554), np.int32(946)]]",,,,
微信图片_20251122072057_11_1274.jpg,商品己售出,0.9496,"[[np.float64(905.3051384180819), np.float64(769.0815813559439)], [np.float64(992.0), np.float64(793.0)], [np.float64(984.6948615819181), np.float64(816.9184186440561)], [np.float64(898.0), np.float64(793.0)]]",,,,
微信图片_20251122072058_12_1274.jpg,11月4日周二,0.8215,"[[np.int32(74), np.int32(4)], [np.int32(170), np.int32(4)], [np.int32(170), np.int32(28)], [np.int32(74), np.int32(28)]]",,,,
微信图片_20251122072058_12_1274.jpg,799,0.9232,"[[np.int32(1455), np.int32(5)], [np.int32(1495), np.int32(5)], [np.int32(1495), np.int32(25)], [np.int32(1455), np.int32(25)]]",,,,
微信图片_20251122072058_12_1274.jpg,商品,0.9972,"[[np.int32(752), np.int32(142)], [np.int32(802), np.int32(142)], [np.int32(802), np.int32(172)], [np.int32(752), np.int32(172)]]",,,,
微信图片_20251122072058_12_1274.jpg,49425,0.2888,"[[np.int32(803), np.int32(395)], [np.int32(839), np.int32(395)], [np.int32(839), np.int32(411)], [np.int32(803), np.int32(411)]]",,,,
微信图片_20251122072058_12_1274.jpg,州,0.2259,"[[np.int32(783), np.int32(417)], [np.int32(867), np.int32(417)], [np.int32(867), np.int32(481)], [np.int32(783), np.int32(481)]]",,,,
微信图片_20251122072058_12_1274.jpg,结束时间:2025-11-0220:04:00,0.5763,"[[np.int32(552), np.int32(590)], [np.int32(812), np.int32(590)], [np.int32(812), np.int32(614)], [np.int32(552), np.int32(614)]]",,,,
微信图片_20251122072058_12_1274.jpg,2019-20 Panini One and One Ja,0.5115,"[[np.int32(554), np.int32(626)], [np.int32(914), np.int32(626)], [np.int32(914), np.int32(652)], [np.int32(554), np.int32(652)]]",,,,
微信图片_20251122072058_12_1274.jpg,Morant RC 贾莫兰特  灰熊  新秀 OAO,0.4903,"[[np.int32(555), np.int32(653)], [np.int32(953), np.int32(653)], [np.int32(953), np.int32(689)], [np.int32(555), np.int32(689)]]",,,,
微信图片_20251122072058_12_1274.jpg,05/25编 红平行 '签字卡签  球衣暴力切割,0.6396,"[[np.int32(553), np.int32(682)], [np.int32(984), np.int32(682)], [np.int32(984), np.int32(719)], [np.int32(553), np.int32(719)]]",,,,
微信图片_20251122072058_12_1274.jpg,patch RPA 原封砖  枪王 专收必备,0.4961,"[[np.int32(552), np.int32(715)], [np.int32(912), np.int32(715)], [np.int32(912), np.int32(748)], [np.int32(552), np.int32(748)]]",,,,
微信图片_20251122072058_12_1274.jpg,"半6,621.11",0.8784,"[[np.int32(551), np.int32(757)], [np.int32(707), np.int32(757)], [np.int32(707), np.int32(795)], [np.int32(551), np.int32(795)]]",6621.11,,,
微信图片_20251122072058_12_1274.jpg,~ $928.94,0.3805,"[[np.int32(555), np.int32(793)], [np.int32(645), np.int32(793)], [np.int32(645), np.int32(813)], [np.int32(555), np.int32(813)]]",,928.94,,
微信图片_20251122072058_12_1274.jpg,《26 次竞价,0.098,"[[np.int32(556), np.int32(820)], [np.int32(654), np.int32(820)], [np.int32(654), np.int32(846)], [np.int32(556), np.int32(846)]]",,,,26.0
微信图片_20251122072058_12_1274.jpg,顺丰到付0,0.6385,"[[np.int32(565), np.int32(863)], [np.int32(651), np.int32(863)], [np.int32(651), np.int32(883)], [np.int32(565), np.int32(883)]]",,,,
微信图片_20251122072058_12_1274.jpg,竞价记录 (26),0.8478,"[[np.int32(554), np.int32(918)], [np.int32(674), np.int32(918)], [np.int32(674), np.int32(946)], [np.int32(554), np.int32(946)]]",,,,
微信图片_20251122072058_12_1274.jpg,商品己售出,0.4533,"[[np.float64(904.272393124891), np.float64(770.089572499564)], [np.float64(990.9992076069592), np.float64(791.9310526986906)], [np.float64(983.727606875109), np.float64(815.910427500436)], [np.float64(898.0007923930408), np.float64(794.0689473013094)]]",,,,
微信图片_20251122072100_13_1274.jpg,11月4日周二,0.8215,"[[np.int32(74), np.int32(4)], [np.int32(170), np.int32(4)], [np.int32(170), np.int32(28)], [np.int32(74), np.int32(28)]]",,,,
微信图片_20251122072100_13_1274.jpg,799,0.9232,"[[np.int32(1455), np.int32(5)], [np.int32(1495), np.int32(5)], [np.int32(1495), np.int32(25)], [np.int32(1455), np.int32(25)]]",,,,
微信图片_20251122072100_13_1274.jpg,商品,0.9965,"[[np.int32(752), np.int32(144)], [np.int32(802), np.int32(144)], [np.int32(802), np.int32(172)], [np.int32(752), np.int32(172)]]",,,,
微信图片_20251122072100_13_1274.jpg,60,0.4455,"[[np.int32(920), np.int32(144)], [np.int32(948), np.int32(144)], [np.int32(948), np.int32(168)], [np.int32(920), np.int32(168)]]",,,,
微信图片_20251122072100_13_1274.jpg,IA,0.3054,"[[np.int32(777), np.int32(367)], [np.int32(837), np.int32(367)], [np.int32(837), np.int32(409)], [np.int32(777), np.int32(409)]]",,,,
微信图片_20251122072100_13_1274.jpg,F@,0.0032,"[[np.int32(691), np.int32(468)], [np.int32(866), np.int32(468)], [np.int32(866), np.int32(532)], [np.int32(691), np.int32(532)]]",,,,
微信图片_20251122072100_13_1274.jpg,结束时间:2025-11-0121.39:45,0.5235,"[[np.int32(552), np.int32(589)], [np.int32(804), np.int32(589)], [np.int32(804), np.int32(614)], [np.int32(552), np.int32(614)]]",,,,
微信图片_20251122072100_13_1274.jpg,(微微辣寄售1 1007MM 2019-20,0.5047,"[[np.int32(566), np.int32(624)], [np.int32(920), np.int32(624)], [np.int32(920), np.int32(656)], [np.int32(566), np.int32(656)]]",,,,
微信图片_20251122072100_13_1274.jpg,PANINIONE AND ONE,0.7658,"[[np.int32(554), np.int32(656)], [np.int32(808), np.int32(656)], [np.int32(808), np.int32(684)], [np.int32(554), np.int32(684)]]",,,,
微信图片_20251122072100_13_1274.jpg,JA MORANT 贾,0.8668,"[[np.int32(818), np.int32(656)], [np.int32(996), np.int32(656)], [np.int32(996), np.int32(686)], [np.int32(818), np.int32(686)]]",,,,
微信图片_20251122072100_13_1274.jpg,莫兰特 /35编  新秀 RC 签字 卡签  球衣切,0.5351,"[[np.int32(553), np.int32(683)], [np.int32(997), np.int32(683)], [np.int32(997), np.int32(719)], [np.int32(553), np.int32(719)]]",,,,
微信图片_20251122072100_13_1274.jpg,割 PATCH OAO RPA,0.9315,"[[np.int32(554), np.int32(716)], [np.int32(784), np.int32(716)], [np.int32(784), np.int32(748)], [np.int32(554), np.int32(748)]]",,,,
微信图片_20251122072100_13_1274.jpg,灰熊,0.9976,"[[np.int32(796), np.int32(716)], [np.int32(850), np.int32(716)], [np.int32(850), np.int32(748)], [np.int32(796), np.int32(748)]]",,,,
微信图片_20251122072100_13_1274.jpg,"半5,955.00",0.8208,"[[np.int32(551), np.int32(757)], [np.int32(711), np.int32(757)], [np.int32(711), np.int32(795)], [np.int32(551), np.int32(795)]]",5955.0,,,
微信图片_20251122072100_13_1274.jpg,$835.49,0.8769,"[[np.int32(570), np.int32(792)], [np.int32(646), np.int32(792)], [np.int32(646), np.int32(816)], [np.int32(570), np.int32(816)]]",,835.49,,
微信图片_20251122072100_13_1274.jpg,《45次竞价,0.0954,"[[np.int32(554), np.int32(820)], [np.int32(654), np.int32(820)], [np.int32(654), np.int32(844)], [np.int32(554), np.int32(844)]]",,,,45.0
微信图片_20251122072100_13_1274.jpg,运费: `13.000,0.1483,"[[np.int32(565), np.int32(863)], [np.int32(689), np.int32(863)], [np.int32(689), np.int32(883)], [np.int32(565), np.int32(883)]]",,,13.0,
微信图片_20251122072100_13_1274.jpg,需支付担保金 25 CHP,0.7459,"[[np.int32(554), np.int32(928)], [np.int32(730), np.int32(928)], [np.int32(730), np.int32(954)], [np.int32(554), np.int32(954)]]",,,,
微信图片_20251122072100_13_1274.jpg,好评数满 25  免担保金,0.777,"[[np.int32(552), np.int32(952)], [np.int32(728), np.int32(952)], [np.int32(728), np.int32(976)], [np.int32(552), np.int32(976)]]",,,,
微信图片_20251122072100_13_1274.jpg,商品己售出,0.7869,"[[np.float64(905.3051384180819), np.float64(769.0815813559439)], [np.float64(991.0), np.float64(793.0)], [np.float64(982.6948615819181), np.float64(816.9184186440561)], [np.float64(898.0), np.float64(793.0)]]",,,,
微信图片_20251122072101_14_1274.jpg,11月4日周二,0.8215,"[[np.int32(74), np.int32(4)], [np.int32(170), np.int32(4)], [np.int32(170), np.int32(28)], [np.int32(74), np.int32(28)]]",,,,
微信图片_20251122072101_14_1274.jpg,789,0.8828,"[[np.int32(1455), np.int32(5)], [np.int32(1495), np.int32(5)], [np.int32(1495), np.int32(25)], [np.int32(1455), np.int32(25)]]",,,,
微信图片_20251122072101_14_1274.jpg,商品,0.9927,"[[np.int32(752), np.int32(144)], [np.int32(800), np.int32(144)], [np.int32(800), np.int32(172)], [np.int32(752), np.int32(172)]]",,,,
微信图片_20251122072101_14_1274.jpg,AW{,0.114,"[[np.int32(756), np.int32(404)], [np.int32(818), np.int32(404)], [np.int32(818), np.int32(432)], [np.int32(756), np.int32(432)]]",,,,
微信图片_20251122072101_14_1274.jpg,欧小橙,0.9055,"[[np.int32(728), np.int32(490)], [np.int32(868), np.int32(490)], [np.int32(868), np.int32(544)], [np.int32(728), np.int32(544)]]",,,,
微信图片_20251122072101_14_1274.jpg,结束时间:2025-10-2321:30:10,0.6284,"[[np.int32(552), np.int32(590)], [np.int32(808), np.int32(590)], [np.int32(808), np.int32(614)], [np.int32(552), np.int32(614)]]",,,,
微信图片_20251122072101_14_1274.jpg,2020-21,0.9999,"[[np.int32(554), np.int32(626)], [np.int32(652), np.int32(626)], [np.int32(652), np.int32(652)], [np.int32(554), np.int32(652)]]",,,,
微信图片_20251122072101_14_1274.jpg,(欧小橙急速拍1,0.921,"[[np.int32(670), np.int32(624)], [np.int32(840), np.int32(624)], [np.int32(840), np.int32(656)], [np.int32(670), np.int32(656)]]",,,,
微信图片_20251122072101_14_1274.jpg,One and,0.7396,"[[np.int32(854), np.int32(628)], [np.int32(952), np.int32(628)], [np.int32(952), np.int32(652)], [np.int32(854), np.int32(652)]]",,,,
微信图片_20251122072101_14_1274.jpg,One Ja Morant OAO 灰熊贾莫兰特 蓝,0.5381,"[[np.int32(552), np.int32(654)], [np.int32(982), np.int32(654)], [np.int32(982), np.int32(686)], [np.int32(552), np.int32(686)]]",,,,
微信图片_20251122072101_14_1274.jpg,平行 GU落场  球衣物料  签字 卡签 35编,0.4882,"[[np.int32(555), np.int32(683)], [np.int32(971), np.int32(683)], [np.int32(971), np.int32(719)], [np.int32(555), np.int32(719)]]",,,,
微信图片_20251122072101_14_1274.jpg,原封砖  收藏必备  航-SUOMAJS,0.5694,"[[np.int32(554), np.int32(716)], [np.int32(894), np.int32(716)], [np.int32(894), np.int32(748)], [np.int32(554), np.int32(748)]]",,,,
微信图片_20251122072101_14_1274.jpg,"半2,744.76",0.8567,"[[np.int32(551), np.int32(757)], [np.int32(711), np.int32(757)], [np.int32(711), np.int32(795)], [np.int32(551), np.int32(795)]]",2744.76,,,
微信图片_20251122072101_14_1274.jpg,~ $392.50,0.5509,"[[np.int32(554), np.int32(792)], [np.int32(646), np.int32(792)], [np.int32(646), np.int32(816)], [np.int32(554), np.int32(816)]]",,392.5,,
微信图片_20251122072101_14_1274.jpg,售出,0.8329,"[[np.int32(950), np.int32(788)], [np.int32(986), np.int32(788)], [np.int32(986), np.int32(812)], [np.int32(950), np.int32(812)]]",,,,
微信图片_20251122072101_14_1274.jpg,《50 次竞价,0.0539,"[[np.int32(554), np.int32(820)], [np.int32(654), np.int32(820)], [np.int32(654), np.int32(846)], [np.int32(554), np.int32(846)]]",,,,50.0
微信图片_20251122072101_14_1274.jpg,运费: +18.000,0.174,"[[np.int32(565), np.int32(863)], [np.int32(689), np.int32(863)], [np.int32(689), np.int32(883)], [np.int32(565), np.int32(883)]]",,,18.0,
微信图片_20251122072101_14_1274.jpg,竞价记录 (50),0.7719,"[[np.int32(554), np.int32(918)], [np.int32(674), np.int32(918)], [np.int32(674), np.int32(946)], [np.int32(554), np.int32(946)]]",,,,
